Contig ID,Size,Lhav_ech1,Lhav F RPKM
Lhav_v2_contig_4455,3348,53606,175.8525133
Lhav_v2_contig_44550,227,14,0.677365083
Lhav_v2_contig_44551,238,10,0.461470209
Lhav_v2_contig_44552,330,0,0
Lhav_v2_contig_44553,680,59,0.952935982
Lhav_v2_contig_44554,446,41,1.009647153
Lhav_v2_contig_44555,210,38,1.987398368
Lhav_v2_contig_44556,580,0,0
Lhav_v2_contig_44557,395,2,0.055610081
Lhav_v2_contig_44558,511,68,1.461533047
Lhav_v2_contig_44559,399,33,0.908367675
Lhav_v2_contig_4456,1973,12353,68.76476817
Lhav_v2_contig_44560,334,33,1.085145816
Lhav_v2_contig_44561,533,77,1.586660986
Lhav_v2_contig_44562,227,1,0.04838322
Lhav_v2_contig_44563,589,9,0.167821594
Lhav_v2_contig_44564,238,31,1.430557649
Lhav_v2_contig_44565,1834,76,0.455129397
Lhav_v2_contig_44566,599,22,0.403381973
Lhav_v2_contig_44567,282,1,0.038946777
Lhav_v2_contig_44568,500,30,0.658979459
Lhav_v2_contig_44569,1266,196,1.700368272
Lhav_v2_contig_4457,367,54,1.616025921
Lhav_v2_contig_44570,349,5,0.157349441
Lhav_v2_contig_44571,204,2,0.107676382
Lhav_v2_contig_44572,520,150,3.168170476
Lhav_v2_contig_44573,217,34,1.720837297
Lhav_v2_contig_44574,363,54,1.633833369
Lhav_v2_contig_44575,319,84,2.892072861
Lhav_v2_contig_44576,1073,39,0.399195385
Lhav_v2_contig_44577,839,4,0.052362293
Lhav_v2_contig_44578,339,94,3.045431128
Lhav_v2_contig_44579,499,74,1.628740146
Lhav_v2_contig_4458,445,955,23.57023907
Lhav_v2_contig_44580,321,476,16.28630439
Lhav_v2_contig_44581,462,83,1.973134744
Lhav_v2_contig_44582,388,14,0.396293489
Lhav_v2_contig_44583,680,27,0.436089348
Lhav_v2_contig_44584,269,8,0.326631702
Lhav_v2_contig_44585,403,12,0.327036952
Lhav_v2_contig_44586,246,2,0.08929261
Lhav_v2_contig_44587,234,61,2.863087393
Lhav_v2_contig_44588,556,66,1.30373634
Lhav_v2_contig_44589,271,15,0.60791463
Lhav_v2_contig_4459,738,655,9.747776549
Lhav_v2_contig_44590,522,54,1.136171481
Lhav_v2_contig_44591,382,34,0.9775437
Lhav_v2_contig_44592,865,38,0.482489777
Lhav_v2_contig_44593,277,5,0.198248935
Lhav_v2_contig_44594,251,2,0.087513872
Lhav_v2_contig_44595,262,72,3.018226529
Lhav_v2_contig_44596,269,31,1.265697846
Lhav_v2_contig_44597,268,27,1.10649536
Lhav_v2_contig_44598,263,8,0.334083376
Lhav_v2_contig_44599,423,89,2.310842074
Lhav_v2_contig_446,1852,19877,117.8773822
Lhav_v2_contig_4460,863,17130,218.0053714
Lhav_v2_contig_44600,437,141,3.543711049
Lhav_v2_contig_44601,787,2,0.027911032
Lhav_v2_contig_44602,286,0,0
Lhav_v2_contig_44603,641,0,0
Lhav_v2_contig_44604,394,7,0.195129281
Lhav_v2_contig_44605,685,58,0.929946682
Lhav_v2_contig_44606,433,18,0.456567754
Lhav_v2_contig_44607,314,11,0.384754461
Lhav_v2_contig_44608,904,11,0.133642589
Lhav_v2_contig_44609,260,17,0.718118641
Lhav_v2_contig_4461,1722,6924,44.1615735
Lhav_v2_contig_44610,239,7,0.32167756
Lhav_v2_contig_44611,209,0,0
Lhav_v2_contig_44612,1316,2,0.016691476
Lhav_v2_contig_44613,486,40,0.903949875
Lhav_v2_contig_44614,934,99,1.164150008
Lhav_v2_contig_44615,260,0,0
Lhav_v2_contig_44616,401,25,0.684725124
Lhav_v2_contig_44617,335,1,0.032785048
Lhav_v2_contig_44618,202,30,1.631137275
Lhav_v2_contig_44619,976,58,0.652677743
Lhav_v2_contig_4462,2476,7232,32.07956009
Lhav_v2_contig_44620,206,2,0.10663098
Lhav_v2_contig_44621,790,99,1.376349503
Lhav_v2_contig_44622,204,0,0
Lhav_v2_contig_44623,584,20,0.376129828
Lhav_v2_contig_44624,212,310,16.06003398
Lhav_v2_contig_44625,213,293,15.10805802
Lhav_v2_contig_44626,2126,195,1.007376877
Lhav_v2_contig_44627,475,148,3.422068769
Lhav_v2_contig_44628,504,67,1.460040468
Lhav_v2_contig_44629,824,28,0.373208431
Lhav_v2_contig_4463,3719,11501,33.96487746
Lhav_v2_contig_44630,597,238,4.378478817
Lhav_v2_contig_44631,330,21,0.698917608
Lhav_v2_contig_44632,641,38,0.651097749
Lhav_v2_contig_44633,277,58,2.299687643
Lhav_v2_contig_44634,1015,42,0.454468592
Lhav_v2_contig_44635,210,17,0.88909927
Lhav_v2_contig_44636,312,14,0.492826518
Lhav_v2_contig_44637,366,24,0.72019613
Lhav_v2_contig_44638,464,53,1.254522677
Lhav_v2_contig_44639,325,1,0.033793818
Lhav_v2_contig_4464,1653,426,2.830462286
Lhav_v2_contig_44640,943,274,3.191240222
Lhav_v2_contig_44641,550,56,1.118268173
Lhav_v2_contig_44642,286,56,2.150515717
Lhav_v2_contig_44643,393,1,0.027946542
Lhav_v2_contig_44644,449,4,0.097844018
Lhav_v2_contig_44645,240,10,0.457624624
Lhav_v2_contig_44646,283,0,0
Lhav_v2_contig_44647,251,0,0
Lhav_v2_contig_44648,1197,12,0.110105173
Lhav_v2_contig_44649,377,17,0.495254235
Lhav_v2_contig_4465,647,10323,175.2355733
Lhav_v2_contig_44650,465,19,0.448767373
Lhav_v2_contig_44651,595,747,13.78872986
Lhav_v2_contig_44652,712,35,0.53989422
Lhav_v2_contig_44653,704,16,0.249613431
Lhav_v2_contig_44654,250,15,0.658979459
Lhav_v2_contig_44655,405,39,1.057621354
Lhav_v2_contig_44656,658,8,0.133531805
Lhav_v2_contig_44657,517,4,0.084974785
Lhav_v2_contig_44658,305,46,1.656451099
Lhav_v2_contig_44659,443,44,1.090861407
Lhav_v2_contig_4466,2845,7254,28.00373166
Lhav_v2_contig_44660,338,23,0.747363292
Lhav_v2_contig_44661,350,23,0.721739407
Lhav_v2_contig_44662,840,4,0.052299957
Lhav_v2_contig_44663,652,308,5.188284084
Lhav_v2_contig_44664,324,226,7.660975191
Lhav_v2_contig_44665,366,17,0.510138925
Lhav_v2_contig_44666,499,142,3.12542028
Lhav_v2_contig_44667,630,47,0.819365994
Lhav_v2_contig_44668,579,92,1.745138464
Lhav_v2_contig_44669,398,84,2.318018197
Lhav_v2_contig_4467,982,3336,37.31085328
Lhav_v2_contig_44670,436,10,0.251903463
Lhav_v2_contig_44671,600,120,2.196598196
Lhav_v2_contig_44672,589,16,0.2983495
Lhav_v2_contig_44673,880,27,0.336978132
Lhav_v2_contig_44674,439,107,2.676947688
Lhav_v2_contig_44675,351,0,0
Lhav_v2_contig_44676,303,9,0.326227455
Lhav_v2_contig_44677,297,24,0.887514423
Lhav_v2_contig_44678,238,0,0
Lhav_v2_contig_44679,416,61,1.610486658
Lhav_v2_contig_4468,387,71,2.014967338
Lhav_v2_contig_44680,382,9,0.258761568
Lhav_v2_contig_44681,440,375,9.360503678
Lhav_v2_contig_44682,379,16,0.463661888
Lhav_v2_contig_44683,238,10,0.461470209
Lhav_v2_contig_44684,344,27,0.862037083
Lhav_v2_contig_44685,279,11,0.43302115
Lhav_v2_contig_44686,352,15,0.468025184
Lhav_v2_contig_44687,389,8,0.22587128
Lhav_v2_contig_44688,367,8,0.239411248
Lhav_v2_contig_44689,281,19,0.742622166
Lhav_v2_contig_4469,513,84,1.798384488
Lhav_v2_contig_44690,381,18,0.518881464
Lhav_v2_contig_44691,677,8,0.129784236
Lhav_v2_contig_44692,354,41,1.272041328
Lhav_v2_contig_44693,287,18,0.688828703
Lhav_v2_contig_44694,301,70,2.554183949
Lhav_v2_contig_44695,208,13,0.686436936
Lhav_v2_contig_44696,836,40,0.525501961
Lhav_v2_contig_44697,218,1,0.050380693
Lhav_v2_contig_44698,318,75,2.590328062
Lhav_v2_contig_44699,374,37,1.086552584
Lhav_v2_contig_447,913,531,6.387697932
Lhav_v2_contig_4470,804,5311,72.55057849
Lhav_v2_contig_44700,253,49,2.127140546
Lhav_v2_contig_44701,372,125,3.690521163
Lhav_v2_contig_44702,264,1,0.041602239
Lhav_v2_contig_44703,275,10,0.39938149
Lhav_v2_contig_44704,269,5,0.204144814
Lhav_v2_contig_44705,268,3,0.122943929
Lhav_v2_contig_44706,785,43,0.601616067
Lhav_v2_contig_44707,224,3,0.147093629
Lhav_v2_contig_44708,403,154,4.196974222
Lhav_v2_contig_44709,344,4,0.127709197
Lhav_v2_contig_4471,564,13,0.253154047
Lhav_v2_contig_44710,258,65,2.767032612
Lhav_v2_contig_44711,268,10,0.409813096
Lhav_v2_contig_44712,452,18,0.437375747
Lhav_v2_contig_44713,282,6,0.233680659
Lhav_v2_contig_44714,509,54,1.165189613
Lhav_v2_contig_44715,201,100,5.464174618
Lhav_v2_contig_44716,410,37,0.991147967
Lhav_v2_contig_44717,542,40,0.81055284
Lhav_v2_contig_44718,229,106,5.083829887
Lhav_v2_contig_44719,335,22,0.72127105
Lhav_v2_contig_4472,1267,13709,118.8364825
Lhav_v2_contig_44720,268,0,0
Lhav_v2_contig_44721,280,109,4.27552149
Lhav_v2_contig_44722,427,2,0.051442581
Lhav_v2_contig_44723,256,15,0.643534628
Lhav_v2_contig_44724,785,48,0.671571423
Lhav_v2_contig_44725,1411,0,0
Lhav_v2_contig_44726,331,28,0.929074766
Lhav_v2_contig_44727,562,22,0.429939149
Lhav_v2_contig_44728,374,112,3.289024037
Lhav_v2_contig_44729,819,16,0.214563926
Lhav_v2_contig_4473,1723,6858,43.71523631
Lhav_v2_contig_44730,620,53,0.938868584
Lhav_v2_contig_44731,690,78,1.241555502
Lhav_v2_contig_44732,764,40,0.575025706
Lhav_v2_contig_44733,379,14,0.405704152
Lhav_v2_contig_44734,517,8,0.16994957
Lhav_v2_contig_44735,618,2,0.03554366
Lhav_v2_contig_44736,840,43,0.562224538
Lhav_v2_contig_44737,1035,104,1.103604891
Lhav_v2_contig_44738,522,1,0.021040213
Lhav_v2_contig_44739,342,13,0.417482113
Lhav_v2_contig_4474,293,556,20.84144364
Lhav_v2_contig_44740,1137,168,1.62281661
Lhav_v2_contig_44741,302,2,0.07273504
Lhav_v2_contig_44742,311,8,0.282520668
Lhav_v2_contig_44743,331,7,0.232268691
Lhav_v2_contig_44744,657,74,1.237049213
Lhav_v2_contig_44745,368,13,0.387986094
Lhav_v2_contig_44746,753,347,5.061218952
Lhav_v2_contig_44747,533,27,0.556361645
Lhav_v2_contig_44748,379,83,2.405246046
Lhav_v2_contig_44749,294,10,0.373571122
Lhav_v2_contig_4475,232,1184,56.05112639
Lhav_v2_contig_44750,479,34,0.779585999
Lhav_v2_contig_44751,251,54,2.362874554
Lhav_v2_contig_44752,601,78,1.425413139
Lhav_v2_contig_44753,630,30,0.522999571
Lhav_v2_contig_44754,241,111,5.058556013
Lhav_v2_contig_44755,327,70,2.351098987
Lhav_v2_contig_44756,341,26,0.837412802
Lhav_v2_contig_44757,360,17,0.518641241
Lhav_v2_contig_44758,661,43,0.714475964
Lhav_v2_contig_44759,384,72,2.059310809
Lhav_v2_contig_4476,1575,19450,135.631222
Lhav_v2_contig_44760,529,31,0.643615729
Lhav_v2_contig_44761,253,2,0.086822063
Lhav_v2_contig_44762,524,16,0.335358503
Lhav_v2_contig_44763,283,5,0.194045777
Lhav_v2_contig_44764,270,20,0.813554888
Lhav_v2_contig_44765,441,52,1.295046556
Lhav_v2_contig_44766,262,27,1.131834949
Lhav_v2_contig_44767,575,19,0.362916224
Lhav_v2_contig_44768,280,35,1.372873873
Lhav_v2_contig_44769,342,10,0.321140087
Lhav_v2_contig_4477,1002,1731,18.97361017
Lhav_v2_contig_44770,1433,293,2.245649936
Lhav_v2_contig_44771,550,75,1.497680589
Lhav_v2_contig_44772,566,43,0.834396841
Lhav_v2_contig_44773,341,219,7.053592449
Lhav_v2_contig_44774,334,124,4.07751761
Lhav_v2_contig_44775,656,184,3.080595032
Lhav_v2_contig_44776,390,34,0.957491522
Lhav_v2_contig_44777,514,50,1.068384337
Lhav_v2_contig_44778,464,4,0.094680957
Lhav_v2_contig_44779,282,0,0
Lhav_v2_contig_4478,1255,2565,22.44730826
Lhav_v2_contig_44780,351,33,1.032588896
Lhav_v2_contig_44781,374,53,1.556413161
Lhav_v2_contig_44782,430,25,0.638545987
Lhav_v2_contig_44783,313,54,1.894829115
Lhav_v2_contig_44784,407,164,4.425578676
Lhav_v2_contig_44785,208,2,0.105605683
Lhav_v2_contig_44786,749,3,0.043990618
Lhav_v2_contig_44787,320,18,0.617793243
Lhav_v2_contig_44788,347,20,0.633025417
Lhav_v2_contig_44789,312,34,1.196864402
Lhav_v2_contig_4479,2483,7180,31.75911206
Lhav_v2_contig_44790,441,61,1.519189229
Lhav_v2_contig_44791,329,6,0.200297708
Lhav_v2_contig_44792,248,36,1.594305143
Lhav_v2_contig_44793,276,28,1.114216476
Lhav_v2_contig_44794,217,0,0
Lhav_v2_contig_44795,376,0,0
Lhav_v2_contig_44796,388,18,0.5095202
Lhav_v2_contig_44797,1430,128,0.983092899
Lhav_v2_contig_44798,421,71,1.852238384
Lhav_v2_contig_44799,274,5,0.200419543
Lhav_v2_contig_448,1925,13176,75.17500737
Lhav_v2_contig_4480,1856,1821,10.77587639
Lhav_v2_contig_44800,228,53,2.553063693
Lhav_v2_contig_44801,382,67,1.926336115
Lhav_v2_contig_44802,517,0,0
Lhav_v2_contig_44803,429,3,0.076804133
Lhav_v2_contig_44804,355,22,0.680636061
Lhav_v2_contig_44805,410,4,0.107151132
Lhav_v2_contig_44806,459,24,0.574274038
Lhav_v2_contig_44807,362,0,0
Lhav_v2_contig_44808,277,19,0.753345952
Lhav_v2_contig_44809,324,21,0.711860527
Lhav_v2_contig_4481,1400,2707,21.23639756
Lhav_v2_contig_44810,259,58,2.459511494
Lhav_v2_contig_44811,314,28,0.979374992
Lhav_v2_contig_44812,293,9,0.337361498
Lhav_v2_contig_44813,363,8,0.242049388
Lhav_v2_contig_44814,612,57,1.022925631
Lhav_v2_contig_44815,312,72,2.534536381
Lhav_v2_contig_44816,665,23,0.379862846
Lhav_v2_contig_44817,640,26,0.446184009
Lhav_v2_contig_44818,209,0,0
Lhav_v2_contig_44819,678,49,0.793755985
Lhav_v2_contig_4482,628,372,6.505848162
Lhav_v2_contig_44820,231,14,0.665635817
Lhav_v2_contig_44821,261,12,0.504965103
Lhav_v2_contig_44822,387,34,0.964913936
Lhav_v2_contig_44823,305,19,0.684186323
Lhav_v2_contig_44824,708,27,0.418842876
Lhav_v2_contig_44825,284,20,0.773450069
Lhav_v2_contig_44826,462,52,1.236180803
Lhav_v2_contig_44827,417,9,0.237042971
Lhav_v2_contig_44828,481,0,0
Lhav_v2_contig_44829,242,34,1.543064849
Lhav_v2_contig_4483,592,293,5.435838442
Lhav_v2_contig_44830,406,16,0.432827231
Lhav_v2_contig_44831,238,26,1.199822544
Lhav_v2_contig_44832,370,39,1.157666617
Lhav_v2_contig_44833,205,21,1.125086881
Lhav_v2_contig_44834,330,2,0.066563582
Lhav_v2_contig_44835,251,13,0.56884017
Lhav_v2_contig_44836,284,46,1.778935159
Lhav_v2_contig_44837,463,92,2.182365379
Lhav_v2_contig_44838,259,349,14.79947434
Lhav_v2_contig_44839,397,2,0.055329929
Lhav_v2_contig_4484,8472,9467,12.27289608
Lhav_v2_contig_44840,711,56,0.865045703
Lhav_v2_contig_44841,459,71,1.69889403
Lhav_v2_contig_44842,209,5,0.26275098
Lhav_v2_contig_44843,321,16,0.547438803
Lhav_v2_contig_44844,475,26,0.601174243
Lhav_v2_contig_44845,198,91,5.04773828
Lhav_v2_contig_44846,493,48,1.069337864
Lhav_v2_contig_44847,206,528,28.15057883
Lhav_v2_contig_44848,369,100,2.97642032
Lhav_v2_contig_44849,210,136,7.11279416
Lhav_v2_contig_4485,2070,8460,44.88700662
Lhav_v2_contig_44850,317,10,0.346466593
Lhav_v2_contig_44851,759,111,1.606208167
Lhav_v2_contig_44852,694,145,2.294717136
Lhav_v2_contig_44853,346,149,4.729669527
Lhav_v2_contig_44854,374,22,0.646058293
Lhav_v2_contig_44855,376,53,1.548134367
Lhav_v2_contig_44856,1269,674,5.833361641
Lhav_v2_contig_44857,331,36,1.194524699
Lhav_v2_contig_44858,836,8,0.105100392
Lhav_v2_contig_44859,242,55,2.496134314
Lhav_v2_contig_4486,547,1396,28.02971739
Lhav_v2_contig_44860,419,2,0.052424778
Lhav_v2_contig_44861,646,21,0.357032215
Lhav_v2_contig_44862,405,10,0.271184963
Lhav_v2_contig_44863,302,134,4.873247654
Lhav_v2_contig_44864,1375,135,1.078330024
Lhav_v2_contig_44865,245,190,8.517421578
Lhav_v2_contig_44866,262,5,0.209599065
Lhav_v2_contig_44867,312,38,1.337671979
Lhav_v2_contig_44868,268,15,0.614719645
Lhav_v2_contig_44869,875,0,0
Lhav_v2_contig_4487,941,1400,16.34026289
Lhav_v2_contig_44870,241,138,6.289015583
Lhav_v2_contig_44871,199,36,1.986872741
Lhav_v2_contig_44872,216,7,0.355930263
Lhav_v2_contig_44873,355,14,0.433132039
Lhav_v2_contig_44874,638,29,0.499226863
Lhav_v2_contig_44875,411,19,0.50772951
Lhav_v2_contig_44876,218,199,10.02575782
Lhav_v2_contig_44877,386,2,0.056906689
Lhav_v2_contig_44878,272,6,0.24227186
Lhav_v2_contig_44879,407,4,0.107940943
Lhav_v2_contig_4488,585,1378,25.87104543
Lhav_v2_contig_44880,327,22,0.738916824
Lhav_v2_contig_44881,260,22,0.929330006
Lhav_v2_contig_44882,241,14,0.638016074
Lhav_v2_contig_44883,1030,0,0
Lhav_v2_contig_44884,1019,106,1.142489739
Lhav_v2_contig_44885,206,33,1.759411177
Lhav_v2_contig_44886,355,19,0.587822053
Lhav_v2_contig_44887,275,237,9.465341319
Lhav_v2_contig_44888,310,46,1.629734146
Lhav_v2_contig_44889,712,51,0.786703006
Lhav_v2_contig_4489,1628,5005,33.76527633
Lhav_v2_contig_44890,627,74,1.29623817
Lhav_v2_contig_44891,447,10,0.245704496
Lhav_v2_contig_44892,399,0,0
Lhav_v2_contig_44893,355,2,0.061876006
Lhav_v2_contig_44894,337,103,3.356819202
Lhav_v2_contig_44895,292,21,0.789872639
Lhav_v2_contig_44896,605,131,2.378135237
Lhav_v2_contig_44897,218,6,0.302284155
Lhav_v2_contig_44898,396,18,0.499226863
Lhav_v2_contig_44899,425,88,2.274125192
Lhav_v2_contig_449,1961,7658,42.890232
Lhav_v2_contig_4490,706,2241,34.86244021
Lhav_v2_contig_44900,286,2,0.076804133
Lhav_v2_contig_44901,389,21,0.59291211
Lhav_v2_contig_44902,579,12,0.227626756
Lhav_v2_contig_44903,227,0,0
Lhav_v2_contig_44904,420,0,0
Lhav_v2_contig_44905,289,5,0.190017145
Lhav_v2_contig_44906,276,6,0.238760674
Lhav_v2_contig_44907,484,4,0.090768521
Lhav_v2_contig_44908,358,19,0.582896169
Lhav_v2_contig_44909,467,17,0.399809094
Lhav_v2_contig_4491,2352,442,2.063980448
Lhav_v2_contig_44910,601,16,0.292392439
Lhav_v2_contig_44911,441,6,0.149428449
Lhav_v2_contig_44912,480,1,0.022881231
Lhav_v2_contig_44913,421,31,0.808723802
Lhav_v2_contig_44914,419,33,0.865008836
Lhav_v2_contig_44915,285,3,0.115610431
Lhav_v2_contig_44916,262,1,0.041919813
Lhav_v2_contig_44917,366,59,1.770482153
Lhav_v2_contig_44918,592,1,0.01855235
Lhav_v2_contig_44919,348,49,1.546455627
Lhav_v2_contig_4492,1968,4100,22.88123121
Lhav_v2_contig_44920,224,11,0.539343307
Lhav_v2_contig_44921,372,38,1.121918434
Lhav_v2_contig_44922,265,20,0.82890498
Lhav_v2_contig_44923,325,21,0.709670187
Lhav_v2_contig_44924,345,48,1.528068311
Lhav_v2_contig_44925,428,74,1.898928347
Lhav_v2_contig_44926,320,4,0.137287387
Lhav_v2_contig_44927,268,20,0.819626193
Lhav_v2_contig_44928,570,10,0.192684052
Lhav_v2_contig_44929,319,0,0
Lhav_v2_contig_4493,1086,3023,30.57235888
Lhav_v2_contig_44930,348,26,0.820568292
Lhav_v2_contig_44931,503,12,0.262019666
Lhav_v2_contig_44932,429,78,1.996907451
Lhav_v2_contig_44933,407,0,0
Lhav_v2_contig_44934,1466,62,0.464492115
Lhav_v2_contig_44935,254,31,1.340443781
Lhav_v2_contig_44936,339,37,1.198733529
Lhav_v2_contig_44937,474,0,0
Lhav_v2_contig_44938,221,81,4.025440134
Lhav_v2_contig_44939,188,1341,78.341441
Lhav_v2_contig_4494,1620,16509,111.9248137
Lhav_v2_contig_44940,308,8,0.285272493
Lhav_v2_contig_44941,252,4,0.17433319
Lhav_v2_contig_44942,400,29,0.796266846
Lhav_v2_contig_44943,250,0,0
Lhav_v2_contig_44944,195,0,0
Lhav_v2_contig_44945,228,74,3.564654968
Lhav_v2_contig_44946,307,15,0.536628224
Lhav_v2_contig_44947,296,13,0.48236109
Lhav_v2_contig_44948,506,32,0.694576505
Lhav_v2_contig_44949,525,35,0.732199399
Lhav_v2_contig_4495,734,485,7.257153442
Lhav_v2_contig_44950,377,5,0.14566301
Lhav_v2_contig_44951,382,5,0.143756426
Lhav_v2_contig_44952,1247,33,0.290648518
Lhav_v2_contig_44953,510,60,1.292116586
Lhav_v2_contig_44954,264,2,0.083204477
Lhav_v2_contig_44955,240,6,0.274574775
Lhav_v2_contig_44956,306,2,0.071784255
Lhav_v2_contig_44957,293,44,1.649322878
Lhav_v2_contig_44958,1322,210,1.74465061
Lhav_v2_contig_44959,205,42,2.250173762
Lhav_v2_contig_4496,2294,3822,18.29860137
Lhav_v2_contig_44960,223,3,0.147753242
Lhav_v2_contig_44961,267,0,0
Lhav_v2_contig_44962,478,7,0.16083878
Lhav_v2_contig_44963,328,0,0
Lhav_v2_contig_44964,251,12,0.525083234
Lhav_v2_contig_44965,228,22,1.059762288
Lhav_v2_contig_44966,896,65,0.796757158
Lhav_v2_contig_44967,789,47,0.654246611
Lhav_v2_contig_44968,331,0,0
Lhav_v2_contig_44969,220,39,1.946984765
Lhav_v2_contig_4497,1095,2203,22.09637364
Lhav_v2_contig_44970,497,17,0.375675748
Lhav_v2_contig_44971,572,18,0.345618597
Lhav_v2_contig_44972,339,4,0.129592814
Lhav_v2_contig_44973,341,201,6.473845124
Lhav_v2_contig_44974,233,5,0.235686502
Lhav_v2_contig_44975,446,6,0.147753242
Lhav_v2_contig_44976,863,72,0.916309792
Lhav_v2_contig_44977,362,236,7.160181966
Lhav_v2_contig_44978,634,8,0.138586637
Lhav_v2_contig_44979,385,21,0.599072235
Lhav_v2_contig_4498,642,2792,47.76403555
Lhav_v2_contig_44980,309,184,6.540033465
Lhav_v2_contig_44981,416,25,0.660035516
Lhav_v2_contig_44982,299,51,1.873352977
Lhav_v2_contig_44983,299,53,1.9468178
Lhav_v2_contig_44984,260,39,1.647448647
Lhav_v2_contig_44985,330,26,0.865326562
Lhav_v2_contig_44986,328,4,0.133938914
Lhav_v2_contig_44987,261,23,0.96784978
Lhav_v2_contig_44988,796,0,0
Lhav_v2_contig_44989,311,41,1.447918425
Lhav_v2_contig_4499,4902,8092,18.13022502
Lhav_v2_contig_44990,279,5,0.196827795
Lhav_v2_contig_44991,250,17,0.746843387
Lhav_v2_contig_44992,362,17,0.51577582
Lhav_v2_contig_44993,455,323,7.796716675
Lhav_v2_contig_44994,560,336,6.589794589
Lhav_v2_contig_44995,526,36,0.751687596
Lhav_v2_contig_44996,416,100,2.640142063
Lhav_v2_contig_44997,324,8,0.271184963
Lhav_v2_contig_44998,326,20,0.673803128
Lhav_v2_contig_44999,321,416,14.23340887
Lhav_v2_contig_45,1078,5612,57.17675825
Lhav_v2_contig_450,2265,5703,27.65386206
Lhav_v2_contig_4500,601,21,0.383765076
Lhav_v2_contig_45000,636,24,0.41445249
Lhav_v2_contig_45001,308,11,0.392249678
Lhav_v2_contig_45002,230,5,0.238760674
Lhav_v2_contig_45003,268,1,0.04098131
Lhav_v2_contig_45004,316,48,1.668302428
Lhav_v2_contig_45005,369,112,3.333590759
Lhav_v2_contig_45006,473,22051,512.0210024
Lhav_v2_contig_45007,433,174,4.413488293
Lhav_v2_contig_45008,1616,34,0.231077781
Lhav_v2_contig_45009,500,2,0.043931964
Lhav_v2_contig_4501,1769,954,5.92299231
Lhav_v2_contig_45010,883,41,0.509969004
Lhav_v2_contig_45011,278,28,1.106200531
Lhav_v2_contig_45012,377,13,0.378723827
Lhav_v2_contig_45013,211,3,0.15615627
Lhav_v2_contig_45014,603,24,0.437133969
Lhav_v2_contig_45015,223,1,0.049251081
Lhav_v2_contig_45016,641,24,0.411219631
Lhav_v2_contig_45017,216,13,0.661013346
Lhav_v2_contig_45018,361,41,1.247375707
Lhav_v2_contig_45019,301,13,0.474348448
Lhav_v2_contig_4502,777,7328,103.5821852
Lhav_v2_contig_45020,334,18,0.591897718
Lhav_v2_contig_45021,353,6,0.186679733
Lhav_v2_contig_45022,1069,39,0.4006891
Lhav_v2_contig_45023,393,12,0.335358503
Lhav_v2_contig_45024,210,21,1.098299098
Lhav_v2_contig_45025,319,23,0.791877093
Lhav_v2_contig_45026,250,19,0.834707315
Lhav_v2_contig_45027,779,64,0.902325318
Lhav_v2_contig_45028,291,5,0.188711185
Lhav_v2_contig_45029,490,53,1.187956167
Lhav_v2_contig_4503,1416,3546,27.50401555
Lhav_v2_contig_45030,559,41,0.805550322
Lhav_v2_contig_45031,230,0,0
Lhav_v2_contig_45032,250,2,0.087863928
Lhav_v2_contig_45033,392,60,1.681070048
Lhav_v2_contig_45034,274,11,0.440922996
Lhav_v2_contig_45035,233,10,0.471373004
Lhav_v2_contig_45036,266,7,0.289026078
Lhav_v2_contig_45037,253,10,0.434110316
Lhav_v2_contig_45038,369,74,2.202551037
Lhav_v2_contig_45039,1046,140,1.469998793
Lhav_v2_contig_4504,1851,1318,7.820411731
Lhav_v2_contig_45040,294,12,0.448285346
Lhav_v2_contig_45041,622,104,1.836384344
Lhav_v2_contig_45042,489,38,0.853483962
Lhav_v2_contig_45043,259,4,0.169621482
Lhav_v2_contig_45044,909,86,1.039094856
Lhav_v2_contig_45045,391,11,0.308984401
Lhav_v2_contig_45046,601,47,0.858902789
Lhav_v2_contig_45047,347,24,0.7596305
Lhav_v2_contig_45048,397,16,0.442639435
Lhav_v2_contig_45049,1014,89,0.963990333
Lhav_v2_contig_4505,1128,4002,38.96624992
Lhav_v2_contig_45050,203,3,0.162310212
Lhav_v2_contig_45051,461,15,0.357364132
Lhav_v2_contig_45052,428,28,0.718513429
Lhav_v2_contig_45053,265,7,0.290116743
