Contig ID,Size,Lmic_ech1,Lmic F ENV RPKM
Lmic_v1_contig_35006,513,45,1.120977811
Lmic_v1_contig_35007,487,82,2.151724965
Lmic_v1_contig_35008,416,25,0.767977587
Lmic_v1_contig_35009,372,53,1.820684929
Lmic_v1_contig_3501,2006,6566,41.8284544
Lmic_v1_contig_35010,624,56,1.14684653
Lmic_v1_contig_35011,435,105,3.084621702
Lmic_v1_contig_35012,353,138,4.995813861
Lmic_v1_contig_35013,224,165,9.413210996
Lmic_v1_contig_35014,843,163,2.470938279
Lmic_v1_contig_35015,261,19,0.930282735
Lmic_v1_contig_35016,352,44,1.597393381
Lmic_v1_contig_35017,410,39,1.215577402
Lmic_v1_contig_35018,350,22,0.803260672
Lmic_v1_contig_35019,200,11,0.702853088
Lmic_v1_contig_3502,3483,1015,3.724040843
Lmic_v1_contig_35020,239,65,3.475500244
Lmic_v1_contig_35021,530,35,0.843905937
Lmic_v1_contig_35022,397,29,0.933489331
Lmic_v1_contig_35023,303,30,1.265262084
Lmic_v1_contig_35024,217,9,0.530010707
Lmic_v1_contig_35025,305,22,0.921774541
Lmic_v1_contig_35026,337,35,1.327211118
Lmic_v1_contig_35027,591,59,1.275752413
Lmic_v1_contig_35028,265,13,0.626901553
Lmic_v1_contig_35029,239,8,0.427753876
Lmic_v1_contig_3503,1584,11347,91.54354897
Lmic_v1_contig_35030,415,121,3.725968176
Lmic_v1_contig_35031,269,8,0.380048983
Lmic_v1_contig_35032,207,15,0.926025148
Lmic_v1_contig_35033,708,83,1.498120346
Lmic_v1_contig_35034,337,12,0.455043812
Lmic_v1_contig_35035,552,67,1.551092124
Lmic_v1_contig_35036,400,40,1.277914705
Lmic_v1_contig_35037,303,21,0.885683459
Lmic_v1_contig_35038,356,6,0.215378883
Lmic_v1_contig_35039,513,55,1.370083992
Lmic_v1_contig_3504,1601,8767,69.97800261
Lmic_v1_contig_35040,394,32,1.037900268
Lmic_v1_contig_35041,435,64,1.88015037
Lmic_v1_contig_35042,308,25,1.037268429
Lmic_v1_contig_35043,227,10,0.56295802
Lmic_v1_contig_35044,250,28,1.43126447
Lmic_v1_contig_35045,327,18,0.703439287
Lmic_v1_contig_35046,467,31,0.848294558
Lmic_v1_contig_35047,308,24,0.995777692
Lmic_v1_contig_35048,631,65,1.316393912
Lmic_v1_contig_35049,376,110,3.738580254
Lmic_v1_contig_3505,1664,18897,145.1247246
Lmic_v1_contig_35050,247,26,1.345173374
Lmic_v1_contig_35051,481,190,5.047895924
Lmic_v1_contig_35052,225,78,4.43010431
Lmic_v1_contig_35053,230,74,4.111551659
Lmic_v1_contig_35054,193,12,0.794558366
Lmic_v1_contig_35055,509,28,0.70297862
Lmic_v1_contig_35056,382,10,0.334532645
Lmic_v1_contig_35057,746,91,1.558850377
Lmic_v1_contig_35058,514,54,1.342556305
Lmic_v1_contig_35059,686,94,1.751078459
Lmic_v1_contig_3506,797,712,11.41625182
Lmic_v1_contig_35060,340,59,2.21755787
Lmic_v1_contig_35061,271,85,4.008219554
Lmic_v1_contig_35062,869,266,3.911683677
Lmic_v1_contig_35063,444,51,1.467874999
Lmic_v1_contig_35064,470,22,0.598172841
Lmic_v1_contig_35065,224,18,1.026895745
Lmic_v1_contig_35066,384,19,0.632301547
Lmic_v1_contig_35067,314,16,0.651166729
Lmic_v1_contig_35068,362,50,1.765075559
Lmic_v1_contig_35069,547,38,0.887765243
Lmic_v1_contig_3507,1842,14087,97.73064304
Lmic_v1_contig_35070,297,13,0.559356605
Lmic_v1_contig_35071,380,59,1.984130726
Lmic_v1_contig_35072,244,12,0.628482642
Lmic_v1_contig_35073,285,14,0.627747574
Lmic_v1_contig_35074,295,233,10.09336021
Lmic_v1_contig_35075,219,17,0.991988584
Lmic_v1_contig_35076,257,18,0.895037537
Lmic_v1_contig_35077,627,37,0.754112346
Lmic_v1_contig_35078,265,59,2.845168588
Lmic_v1_contig_35079,499,66,1.690227866
Lmic_v1_contig_3508,1606,1170,9.309839382
Lmic_v1_contig_35080,403,47,1.490371988
Lmic_v1_contig_35081,351,12,0.436893916
Lmic_v1_contig_35082,265,21,1.012687125
Lmic_v1_contig_35083,399,27,0.864754312
Lmic_v1_contig_35084,255,48,2.405486503
Lmic_v1_contig_35085,392,36,1.173595137
Lmic_v1_contig_35086,220,6,0.348522192
Lmic_v1_contig_35087,653,79,1.546022384
Lmic_v1_contig_35088,404,14,0.442841729
Lmic_v1_contig_35089,670,53,1.010887752
Lmic_v1_contig_3509,2875,3553,15.79280329
Lmic_v1_contig_35090,336,30,1.140995272
Lmic_v1_contig_35091,571,25,0.559507314
Lmic_v1_contig_35092,669,106,2.024797589
Lmic_v1_contig_35093,234,12,0.655340874
Lmic_v1_contig_35094,293,14,0.610607709
Lmic_v1_contig_35095,242,430,22.70674889
Lmic_v1_contig_35096,479,47,1.253903781
Lmic_v1_contig_35097,287,13,0.578846382
Lmic_v1_contig_35098,360,44,1.56189575
Lmic_v1_contig_35099,306,19,0.793476451
Lmic_v1_contig_351,934,31644,432.9585966
Lmic_v1_contig_3510,205,412,25.6829687
Lmic_v1_contig_35100,310,27,1.113022485
Lmic_v1_contig_35101,275,8,0.371757005
Lmic_v1_contig_35102,527,53,1.285189362
Lmic_v1_contig_35103,317,8,0.322502134
Lmic_v1_contig_35104,361,17,0.601788088
Lmic_v1_contig_35105,280,26,1.186635083
Lmic_v1_contig_35106,386,22,0.728345169
Lmic_v1_contig_35107,511,97,2.425787209
Lmic_v1_contig_35108,240,19,1.011682475
Lmic_v1_contig_35109,241,38,2.014969244
Lmic_v1_contig_3511,796,1734,27.83799119
Lmic_v1_contig_35110,266,14,0.672586687
Lmic_v1_contig_35111,357,18,0.644326742
Lmic_v1_contig_35112,408,45,1.409464748
Lmic_v1_contig_35113,622,118,2.424339794
Lmic_v1_contig_35114,814,56,0.87915508
Lmic_v1_contig_35115,284,38,1.709885873
Lmic_v1_contig_35116,532,58,1.39321528
Lmic_v1_contig_35117,233,66,3.619844229
Lmic_v1_contig_35118,531,79,1.901229034
Lmic_v1_contig_35119,215,28,1.664261011
Lmic_v1_contig_3512,1127,3891,44.12037371
Lmic_v1_contig_35120,334,21,0.803479305
Lmic_v1_contig_35121,246,35,1.818171328
Lmic_v1_contig_35122,384,40,1.331161151
Lmic_v1_contig_35123,283,43,1.941707856
Lmic_v1_contig_35124,273,18,0.842581124
Lmic_v1_contig_35125,559,85,1.943161895
Lmic_v1_contig_35126,414,10,0.308675049
Lmic_v1_contig_35127,253,9,0.454594164
Lmic_v1_contig_35128,357,18,0.644326742
Lmic_v1_contig_35129,274,12,0.559670674
Lmic_v1_contig_3513,1206,6537,69.26806323
Lmic_v1_contig_35130,411,22,0.684041935
Lmic_v1_contig_35131,271,10,0.471555242
Lmic_v1_contig_35132,412,73,2.264266346
Lmic_v1_contig_35133,934,152,2.079689884
Lmic_v1_contig_35134,466,28,0.767845745
Lmic_v1_contig_35135,635,54,1.086730615
Lmic_v1_contig_35136,353,14,0.506821696
Lmic_v1_contig_35137,555,78,1.795988234
Lmic_v1_contig_35138,287,28,1.246746054
Lmic_v1_contig_35139,442,45,1.301044383
Lmic_v1_contig_3514,804,960,15.25868304
Lmic_v1_contig_35140,311,25,1.027262625
Lmic_v1_contig_35141,305,14,0.586583799
Lmic_v1_contig_35142,272,98,4.60425151
Lmic_v1_contig_35143,265,28,1.3502495
Lmic_v1_contig_35144,651,53,1.040391388
Lmic_v1_contig_35145,557,46,1.055369415
Lmic_v1_contig_35146,448,48,1.369194327
Lmic_v1_contig_35147,407,36,1.130342245
Lmic_v1_contig_35148,1441,105,0.931166163
Lmic_v1_contig_35149,451,18,0.510032476
Lmic_v1_contig_3515,2031,1449,9.117175812
Lmic_v1_contig_35150,307,17,0.707640065
Lmic_v1_contig_35151,196,27,1.760392706
Lmic_v1_contig_35152,223,33,1.891084541
Lmic_v1_contig_35153,393,22,0.715372099
Lmic_v1_contig_35154,261,12,0.587546991
Lmic_v1_contig_35155,279,18,0.8244611
Lmic_v1_contig_35156,721,147,2.605457165
Lmic_v1_contig_35157,421,61,1.85161038
Lmic_v1_contig_35158,291,15,0.65871892
Lmic_v1_contig_35159,645,48,0.951006292
Lmic_v1_contig_3516,1244,7111,73.04864523
Lmic_v1_contig_35160,482,50,1.325637661
Lmic_v1_contig_35161,479,16,0.426860862
Lmic_v1_contig_35162,886,68,0.980792324
Lmic_v1_contig_35163,763,60,1.004913267
Lmic_v1_contig_35164,411,87,2.705074923
Lmic_v1_contig_35165,472,144,3.898722829
Lmic_v1_contig_35166,450,67,1.902673005
Lmic_v1_contig_35167,674,96,1.820175247
Lmic_v1_contig_35168,387,20,0.660421036
Lmic_v1_contig_35169,523,42,1.026241254
Lmic_v1_contig_3517,264,11,0.53246446
Lmic_v1_contig_35170,313,12,0.48993535
Lmic_v1_contig_35171,223,11,0.630361514
Lmic_v1_contig_35172,277,12,0.553609258
Lmic_v1_contig_35173,567,77,1.735439723
Lmic_v1_contig_35174,367,41,1.427643131
Lmic_v1_contig_35175,464,27,0.74361416
Lmic_v1_contig_35176,397,23,0.740353607
Lmic_v1_contig_35177,325,47,1.848061266
Lmic_v1_contig_35178,233,11,0.603307371
Lmic_v1_contig_35179,405,18,0.567962091
Lmic_v1_contig_3518,2512,5064,25.7617837
Lmic_v1_contig_35180,365,15,0.525170427
Lmic_v1_contig_35181,532,109,2.618283888
Lmic_v1_contig_35182,259,27,1.332189075
Lmic_v1_contig_35183,245,28,1.460473948
Lmic_v1_contig_35184,403,29,0.919591227
Lmic_v1_contig_35185,681,89,1.670108792
Lmic_v1_contig_35186,691,88,1.627445644
Lmic_v1_contig_35187,422,121,3.664163016
Lmic_v1_contig_35188,382,40,1.338130581
Lmic_v1_contig_35189,1138,252,2.829828696
Lmic_v1_contig_3519,1838,8523,59.2582537
Lmic_v1_contig_35190,307,29,1.207150698
Lmic_v1_contig_35191,300,17,0.724151666
Lmic_v1_contig_35192,327,49,1.914918059
Lmic_v1_contig_35193,328,20,0.779216283
Lmic_v1_contig_35194,263,12,0.583078953
Lmic_v1_contig_35195,263,89,4.324502233
Lmic_v1_contig_35196,1354,214,2.019747023
Lmic_v1_contig_35197,303,25,1.05438507
Lmic_v1_contig_35198,1238,65,0.670956832
Lmic_v1_contig_35199,511,33,0.825267813
Lmic_v1_contig_352,1638,5251,40.96660632
Lmic_v1_contig_3520,727,17987,316.1740275
Lmic_v1_contig_35200,309,27,1.116624499
Lmic_v1_contig_35201,224,22,1.255094799
Lmic_v1_contig_35202,346,12,0.443207412
Lmic_v1_contig_35203,202,45,2.846839689
Lmic_v1_contig_35204,250,16,0.817865411
Lmic_v1_contig_35205,202,6,0.379578625
Lmic_v1_contig_35206,358,34,1.21366201
Lmic_v1_contig_35207,273,24,1.123441499
Lmic_v1_contig_35208,271,71,3.348042216
Lmic_v1_contig_35209,430,36,1.069882079
Lmic_v1_contig_3521,780,3622,59.34111617
Lmic_v1_contig_35210,895,55,0.785310713
Lmic_v1_contig_35211,365,61,2.135693068
Lmic_v1_contig_35212,283,34,1.535303886
Lmic_v1_contig_35213,610,79,1.65500429
Lmic_v1_contig_35214,280,22,1.00407584
Lmic_v1_contig_35215,611,68,1.422229131
Lmic_v1_contig_35216,743,146,2.511110995
Lmic_v1_contig_35217,224,14,0.798696691
Lmic_v1_contig_35218,403,49,1.553792073
Lmic_v1_contig_35219,233,12,0.658153496
Lmic_v1_contig_3522,1202,9891,105.1568581
Lmic_v1_contig_35220,518,133,3.28113235
Lmic_v1_contig_35221,260,50,2.457528279
Lmic_v1_contig_35222,338,25,0.945203184
Lmic_v1_contig_35223,219,289,16.86380592
Lmic_v1_contig_35224,381,59,1.978923034
Lmic_v1_contig_35225,243,10,0.525890825
Lmic_v1_contig_35226,376,110,3.738580254
Lmic_v1_contig_35227,685,81,1.511110819
Lmic_v1_contig_35228,344,37,1.374501281
Lmic_v1_contig_35229,316,32,1.29409084
Lmic_v1_contig_3523,2040,393,2.461865093
Lmic_v1_contig_35230,327,16,0.625279366
Lmic_v1_contig_35231,1121,232,2.64474765
Lmic_v1_contig_35232,428,81,2.418483437
Lmic_v1_contig_35233,343,136,5.066950433
Lmic_v1_contig_35234,452,28,0.791628578
Lmic_v1_contig_35235,310,12,0.49467666
Lmic_v1_contig_35236,247,13,0.672586687
Lmic_v1_contig_35237,717,113,2.014007833
Lmic_v1_contig_35238,553,117,2.703725506
Lmic_v1_contig_35239,408,30,0.939643165
Lmic_v1_contig_3524,3106,4165,17.1362355
Lmic_v1_contig_35240,272,22,1.033607482
Lmic_v1_contig_35241,226,25,1.413622461
Lmic_v1_contig_35242,462,19,0.525549338
Lmic_v1_contig_35243,330,12,0.464696256
Lmic_v1_contig_35244,323,12,0.474767073
Lmic_v1_contig_35245,384,40,1.331161151
Lmic_v1_contig_35246,310,21,0.865684155
Lmic_v1_contig_35247,906,68,0.95914128
Lmic_v1_contig_35248,300,58,2.470635096
Lmic_v1_contig_35249,449,35,0.99614732
Lmic_v1_contig_3525,2577,6055,30.02628459
Lmic_v1_contig_35250,333,15,0.575637254
Lmic_v1_contig_35251,692,149,2.75157935
Lmic_v1_contig_35252,482,30,0.795382596
Lmic_v1_contig_35253,713,28,0.501845887
Lmic_v1_contig_35254,425,39,1.17267467
Lmic_v1_contig_35255,299,11,0.470135845
Lmic_v1_contig_35256,244,13,0.680856195
Lmic_v1_contig_35257,478,39,1.042650073
Lmic_v1_contig_35258,592,135,2.914163601
Lmic_v1_contig_35259,676,156,2.949033934
Lmic_v1_contig_3526,202,1394,88.18876726
Lmic_v1_contig_35260,760,47,0.790289357
Lmic_v1_contig_35261,232,30,1.652475912
Lmic_v1_contig_35262,329,10,0.388423922
Lmic_v1_contig_35263,454,20,0.56295802
Lmic_v1_contig_35264,457,158,4.418173378
Lmic_v1_contig_35265,419,22,0.670981468
Lmic_v1_contig_35266,2061,260,1.612119472
Lmic_v1_contig_35267,540,92,2.177188016
Lmic_v1_contig_35268,484,28,0.739289499
Lmic_v1_contig_35269,301,10,0.42455638
Lmic_v1_contig_3527,2163,1047,6.185745243
Lmic_v1_contig_35270,345,20,0.740820119
Lmic_v1_contig_35271,587,108,2.351188895
Lmic_v1_contig_35272,380,30,1.00888003
Lmic_v1_contig_35273,305,30,1.256965284
Lmic_v1_contig_35274,460,287,7.973076529
Lmic_v1_contig_35275,1450,181,1.59519008
Lmic_v1_contig_35276,418,32,0.978307908
Lmic_v1_contig_35277,346,19,0.701745069
Lmic_v1_contig_35278,952,122,1.637663803
Lmic_v1_contig_35279,353,41,1.484263538
Lmic_v1_contig_3528,1644,2432,18.90443164
Lmic_v1_contig_35280,502,22,0.560042301
Lmic_v1_contig_35281,222,10,0.575637254
Lmic_v1_contig_35282,562,119,2.705904802
Lmic_v1_contig_35283,413,46,1.423343255
Lmic_v1_contig_35284,282,26,1.178219231
Lmic_v1_contig_35285,318,27,1.085021919
Lmic_v1_contig_35286,423,32,0.966743985
Lmic_v1_contig_35287,359,27,0.961105767
Lmic_v1_contig_35288,344,29,1.077311815
Lmic_v1_contig_35289,410,18,0.561035724
Lmic_v1_contig_3529,1490,3313,28.41430481
Lmic_v1_contig_35290,753,103,1.748010818
Lmic_v1_contig_35291,373,25,0.856511196
Lmic_v1_contig_35292,500,39,0.99677347
Lmic_v1_contig_35293,281,80,3.638191331
Lmic_v1_contig_35294,549,97,2.257882083
Lmic_v1_contig_35295,226,19,1.074353071
Lmic_v1_contig_35296,586,42,0.915911563
Lmic_v1_contig_35297,229,22,1.227690983
Lmic_v1_contig_35298,1523,169,1.418040611
Lmic_v1_contig_35299,369,59,2.043278254
Lmic_v1_contig_353,732,84168,1469.392416
Lmic_v1_contig_3530,214,21,1.254028449
Lmic_v1_contig_35300,527,174,4.219300923
Lmic_v1_contig_35301,291,15,0.65871892
Lmic_v1_contig_35302,325,27,1.061652216
Lmic_v1_contig_35303,462,16,0.442567863
Lmic_v1_contig_35304,340,11,0.413442993
Lmic_v1_contig_35305,275,27,1.254679892
Lmic_v1_contig_35306,291,66,2.898363248
Lmic_v1_contig_35307,1074,223,2.653398317
Lmic_v1_contig_35308,425,12,0.360822976
Lmic_v1_contig_35309,369,9,0.311686513
Lmic_v1_contig_3531,2033,12356,77.66804768
Lmic_v1_contig_35310,298,85,3.645058722
Lmic_v1_contig_35311,307,116,4.828602794
Lmic_v1_contig_35312,651,49,0.961871283
Lmic_v1_contig_35313,371,54,1.860037576
Lmic_v1_contig_35314,1238,175,1.80642224
Lmic_v1_contig_35315,479,120,3.201456463
Lmic_v1_contig_35316,508,55,1.38356907
Lmic_v1_contig_35317,286,22,0.983011311
Lmic_v1_contig_35318,412,86,2.66749186
Lmic_v1_contig_35319,231,26,1.438345555
Lmic_v1_contig_3532,894,399,5.703444824
Lmic_v1_contig_35320,347,387,14.25224757
Lmic_v1_contig_35321,309,94,3.887507517
Lmic_v1_contig_35322,965,138,1.827484241
Lmic_v1_contig_35323,214,27,1.612322291
Lmic_v1_contig_35324,338,15,0.56712191
Lmic_v1_contig_35325,457,36,1.006672415
Lmic_v1_contig_35326,352,25,0.907609876
Lmic_v1_contig_35327,353,24,0.868837193
Lmic_v1_contig_35328,603,126,2.670269533
Lmic_v1_contig_35329,384,26,0.865254748
Lmic_v1_contig_3533,1522,6932,58.20305345
Lmic_v1_contig_35330,639,159,3.179787763
Lmic_v1_contig_35331,361,26,0.920381782
Lmic_v1_contig_35332,528,109,2.638119372
Lmic_v1_contig_35333,1365,305,2.85541381
Lmic_v1_contig_35334,1023,67,0.836952935
Lmic_v1_contig_35335,214,12,0.716587685
Lmic_v1_contig_35336,284,29,1.304912903
Lmic_v1_contig_35337,346,40,1.47735804
Lmic_v1_contig_35338,307,53,2.206171966
Lmic_v1_contig_35339,243,49,2.576865043
Lmic_v1_contig_3534,883,5431,78.59971418
Lmic_v1_contig_35340,1132,101,1.140188915
Lmic_v1_contig_35341,338,30,1.134243821
Lmic_v1_contig_35342,336,29,1.102962097
Lmic_v1_contig_35343,344,61,2.26606968
Lmic_v1_contig_35344,412,79,2.450370429
Lmic_v1_contig_35345,517,31,0.766254465
Lmic_v1_contig_35346,479,84,2.241019524
Lmic_v1_contig_35347,422,167,5.05715061
Lmic_v1_contig_35348,441,54,1.564793516
Lmic_v1_contig_35349,283,21,0.948275929
Lmic_v1_contig_3535,4011,4161,13.25705083
Lmic_v1_contig_35350,442,32,0.925187117
Lmic_v1_contig_35351,816,53,0.830018129
Lmic_v1_contig_35352,403,22,0.697620931
Lmic_v1_contig_35353,464,30,0.826237956
Lmic_v1_contig_35354,409,34,1.062325183
Lmic_v1_contig_35355,237,126,6.793976912
Lmic_v1_contig_35356,982,64,0.832856834
Lmic_v1_contig_35357,420,18,0.547677731
Lmic_v1_contig_35358,260,26,1.277914705
Lmic_v1_contig_35359,510,69,1.728943424
Lmic_v1_contig_3536,291,180,7.904627041
Lmic_v1_contig_35360,870,63,0.92538651
Lmic_v1_contig_35361,233,15,0.82269187
Lmic_v1_contig_35362,309,24,0.992555111
Lmic_v1_contig_35363,381,75,2.515580128
Lmic_v1_contig_35364,637,210,4.212905621
Lmic_v1_contig_35365,198,16,1.032658347
Lmic_v1_contig_35366,513,37,0.921692867
Lmic_v1_contig_35367,516,92,2.278452575
Lmic_v1_contig_35368,675,57,1.079127973
Lmic_v1_contig_35369,408,20,0.626428777
Lmic_v1_contig_3537,291,183,8.036370825
Lmic_v1_contig_35370,412,32,0.992555111
Lmic_v1_contig_35371,242,22,1.161740641
Lmic_v1_contig_35372,306,30,1.252857554
Lmic_v1_contig_35373,288,13,0.576836499
Lmic_v1_contig_35374,254,92,4.628667435
Lmic_v1_contig_35375,757,133,2.245213418
Lmic_v1_contig_35376,438,25,0.72940337
Lmic_v1_contig_35377,220,39,2.26539425
Lmic_v1_contig_35378,339,15,0.565448984
Lmic_v1_contig_35379,404,17,0.537736386
Lmic_v1_contig_3538,3494,9089,33.24260662
Lmic_v1_contig_35380,433,40,1.180521667
Lmic_v1_contig_35381,545,168,3.939260008
Lmic_v1_contig_35382,243,52,2.73463229
Lmic_v1_contig_35383,263,11,0.53448904
Lmic_v1_contig_35384,200,24,1.533497646
Lmic_v1_contig_35385,406,54,1.699689509
Lmic_v1_contig_35386,232,61,3.360034353
Lmic_v1_contig_35387,1099,126,1.465125139
Lmic_v1_contig_35388,244,19,0.995097516
Lmic_v1_contig_35389,605,155,3.273996351
Lmic_v1_contig_3539,789,14247,230.7534956
Lmic_v1_contig_35390,828,100,1.543375247
Lmic_v1_contig_35391,1083,127,1.498570337
Lmic_v1_contig_35392,537,137,3.260229322
Lmic_v1_contig_35393,797,172,2.757858585
Lmic_v1_contig_35394,221,72,4.163342025
Lmic_v1_contig_35395,203,31,1.951495362
Lmic_v1_contig_35396,340,24,0.902057439
Lmic_v1_contig_35397,251,16,0.814606983
Lmic_v1_contig_35398,733,103,1.79570552
Lmic_v1_contig_35399,513,30,0.747318541
Lmic_v1_contig_354,772,6613,109.4669682
Lmic_v1_contig_3540,2237,1151,6.575233909
Lmic_v1_contig_35400,477,299,8.010408737
Lmic_v1_contig_35401,232,52,2.86429158
Lmic_v1_contig_35402,316,35,1.415411857
Lmic_v1_contig_35403,819,68,1.061028082
Lmic_v1_contig_35404,501,69,1.760002288
Lmic_v1_contig_35405,1378,117,1.085021919
Lmic_v1_contig_35406,319,16,0.640960354
Lmic_v1_contig_35407,349,16,0.585863475
Lmic_v1_contig_35408,322,33,1.309664139
Lmic_v1_contig_35409,391,23,0.751714532
Lmic_v1_contig_3541,994,1427,18.34591835
Lmic_v1_contig_35410,250,11,0.56228247
Lmic_v1_contig_35411,253,28,1.414292954
Lmic_v1_contig_35412,236,57,3.086488906
Lmic_v1_contig_35413,242,120,6.336767132
Lmic_v1_contig_35414,292,12,0.525170427
Lmic_v1_contig_35415,333,52,1.995542482
Lmic_v1_contig_35416,246,9,0.46752977
Lmic_v1_contig_35417,238,26,1.396041274
Lmic_v1_contig_35418,1033,104,1.28657434
Lmic_v1_contig_35419,380,19,0.638957352
Lmic_v1_contig_3542,1054,5539,67.15720636
Lmic_v1_contig_35420,869,84,1.235268529
Lmic_v1_contig_35421,355,148,5.327644404
Lmic_v1_contig_35422,271,7,0.330088669
Lmic_v1_contig_35423,479,52,1.387297801
Lmic_v1_contig_35424,208,11,0.675820277
Lmic_v1_contig_35425,359,18,0.640737178
Lmic_v1_contig_35426,204,10,0.626428777
Lmic_v1_contig_35427,340,24,0.902057439
Lmic_v1_contig_35428,759,188,3.165322326
Lmic_v1_contig_35429,394,21,0.681122051
Lmic_v1_contig_3543,978,1762,23.02337127
Lmic_v1_contig_35430,376,26,0.883664424
Lmic_v1_contig_35431,426,33,0.989933926
Lmic_v1_contig_35432,300,46,1.959469214
Lmic_v1_contig_35433,316,59,2.385979987
Lmic_v1_contig_35434,1137,162,1.820775569
Lmic_v1_contig_35435,560,56,1.277914705
Lmic_v1_contig_35436,373,23,0.787990301
Lmic_v1_contig_35437,305,19,0.796078013
Lmic_v1_contig_35438,276,23,1.064928921
Lmic_v1_contig_35439,392,23,0.749796893
Lmic_v1_contig_3544,1635,3147,24.59692707
Lmic_v1_contig_35440,486,26,0.683658073
Lmic_v1_contig_35441,340,34,1.277914705
Lmic_v1_contig_35442,249,12,0.615862508
Lmic_v1_contig_35443,278,14,0.643554168
Lmic_v1_contig_35444,795,67,1.07698472
Lmic_v1_contig_35445,1120,110,1.255094799
Lmic_v1_contig_35446,237,23,1.240170389
Lmic_v1_contig_35447,599,199,4.245492926
Lmic_v1_contig_35448,382,67,2.241368723
Lmic_v1_contig_35449,215,24,1.426509438
Lmic_v1_contig_3545,754,2998,50.81151572
Lmic_v1_contig_35450,282,12,0.543793491
Lmic_v1_contig_35451,214,26,1.552606651
Lmic_v1_contig_35452,225,6,0.340777255
Lmic_v1_contig_35453,806,60,0.951301269
Lmic_v1_contig_35454,298,8,0.34306435
Lmic_v1_contig_35455,480,30,0.798696691
Lmic_v1_contig_35456,337,25,0.948007941
Lmic_v1_contig_35457,213,16,0.959935929
Lmic_v1_contig_35458,514,96,2.386766764
Lmic_v1_contig_35459,251,52,2.647472695
Lmic_v1_contig_3546,203,579,36.44889725
Lmic_v1_contig_35460,268,18,0.858300921
Lmic_v1_contig_35461,1148,161,1.792197452
Lmic_v1_contig_35462,230,21,1.166791687
Lmic_v1_contig_35463,286,14,0.625552653
Lmic_v1_contig_35464,306,16,0.668190695
Lmic_v1_contig_35465,210,7,0.425971568
Lmic_v1_contig_35466,338,22,0.831778802
Lmic_v1_contig_35467,251,21,1.069171665
Lmic_v1_contig_35468,368,42,1.458489609
Lmic_v1_contig_35469,256,12,0.599022518
Lmic_v1_contig_3547,325,2666,104.8283263
Lmic_v1_contig_35470,511,42,1.050340853
Lmic_v1_contig_35471,273,19,0.889391187
Lmic_v1_contig_35472,278,101,4.64278364
Lmic_v1_contig_35473,338,28,1.058627566
Lmic_v1_contig_35474,576,37,0.82088271
Lmic_v1_contig_35475,516,40,0.990631554
Lmic_v1_contig_35476,234,26,1.419905228
Lmic_v1_contig_35477,312,67,2.744239911
Lmic_v1_contig_35478,904,66,0.932990824
Lmic_v1_contig_35479,755,53,0.897079197
Lmic_v1_contig_3548,1514,2279,19.23624579
Lmic_v1_contig_35480,999,111,1.419905228
Lmic_v1_contig_35481,318,20,0.80371994
Lmic_v1_contig_35482,531,32,0.77011809
Lmic_v1_contig_35483,324,30,1.183254356
Lmic_v1_contig_35484,458,72,2.008948881
Lmic_v1_contig_35485,284,40,1.799879866
Lmic_v1_contig_35486,257,41,2.038696611
Lmic_v1_contig_35487,254,31,1.559659679
Lmic_v1_contig_35488,216,46,2.72148502
Lmic_v1_contig_35489,301,20,0.849112761
Lmic_v1_contig_3549,2612,2852,13.95334127
Lmic_v1_contig_35490,237,10,0.539204517
Lmic_v1_contig_35491,844,85,1.286999407
Lmic_v1_contig_35492,930,84,1.15424554
Lmic_v1_contig_35493,240,17,0.905189583
Lmic_v1_contig_35494,437,36,1.052744379
Lmic_v1_contig_35495,224,70,3.993483453
